"","STATEFP","COUNTYFP","COUNTYNS","GEOID","NAME","NAMELSAD","LSAD","CLASSFP","MTFCC","CSAFP","CBSAFP","METDIVFP","FUNCSTAT","ALAND","AWATER","INTPTLAT","INTPTLON","fullarea","YEAR_","total_burn_pyr","perc_burn"
"343","06","111","00277320","06111","Ventura","Ventura County","06","H1","G4020","348","37100",NA,"A",4767622161,947345735,"+34.3587477","-119.1331453",5716181204.4238,1982,78801461.1087255,1.37856828345015
"344","06","111","00277320","06111","Ventura","Ventura County","06","H1","G4020","348","37100",NA,"A",4767622161,947345735,"+34.3587477","-119.1331453",5716181204.4238,1983,20776888.277184,0.363474976284947
"345","06","111","00277320","06111","Ventura","Ventura County","06","H1","G4020","348","37100",NA,"A",4767622161,947345735,"+34.3587477","-119.1331453",5716181204.4238,1984,70685547.7817315,1.23658689698338
"346","06","111","00277320","06111","Ventura","Ventura County","06","H1","G4020","348","37100",NA,"A",4767622161,947345735,"+34.3587477","-119.1331453",5716181204.4238,1985,635892369.605161,11.124426376005
"347","06","111","00277320","06111","Ventura","Ventura County","06","H1","G4020","348","37100",NA,"A",4767622161,947345735,"+34.3587477","-119.1331453",5716181204.4238,1986,37357699.6347334,0.653542956367828
"348","06","111","00277320","06111","Ventura","Ventura County","06","H1","G4020","348","37100",NA,"A",4767622161,947345735,"+34.3587477","-119.1331453",5716181204.4238,1987,27156041.2862938,0.475073135632536
"349","06","111","00277320","06111","Ventura","Ventura County","06","H1","G4020","348","37100",NA,"A",4767622161,947345735,"+34.3587477","-119.1331453",5716181204.4238,1988,33626564.3101466,0.588269740016687
"350","06","111","00277320","06111","Ventura","Ventura County","06","H1","G4020","348","37100",NA,"A",4767622161,947345735,"+34.3587477","-119.1331453",5716181204.4238,1989,14332748.7860116,0.250739930618703
"351","06","111","00277320","06111","Ventura","Ventura County","06","H1","G4020","348","37100",NA,"A",4767622161,947345735,"+34.3587477","-119.1331453",5716181204.4238,1990,119247997.579016,2.08614795987798
"352","06","111","00277320","06111","Ventura","Ventura County","06","H1","G4020","348","37100",NA,"A",4767622161,947345735,"+34.3587477","-119.1331453",5716181204.4238,1991,12261435.6892847,0.214503971284106
"353","06","111","00277320","06111","Ventura","Ventura County","06","H1","G4020","348","37100",NA,"A",4767622161,947345735,"+34.3587477","-119.1331453",5716181204.4238,1992,13752849.2605368,0.240595054087743
"354","06","111","00277320","06111","Ventura","Ventura County","06","H1","G4020","348","37100",NA,"A",4767622161,947345735,"+34.3587477","-119.1331453",5716181204.4238,1993,265345272.051386,4.64200245867002
"355","06","111","00277320","06111","Ventura","Ventura County","06","H1","G4020","348","37100",NA,"A",4767622161,947345735,"+34.3587477","-119.1331453",5716181204.4238,1994,4377653.66283463,0.0765835355157519
"356","06","111","00277320","06111","Ventura","Ventura County","06","H1","G4020","348","37100",NA,"A",4767622161,947345735,"+34.3587477","-119.1331453",5716181204.4238,1995,4817452.10786766,0.0842774561474607
"357","06","111","00277320","06111","Ventura","Ventura County","06","H1","G4020","348","37100",NA,"A",4767622161,947345735,"+34.3587477","-119.1331453",5716181204.4238,1996,52477213.7838682,0.918046715231065
"358","06","111","00277320","06111","Ventura","Ventura County","06","H1","G4020","348","37100",NA,"A",4767622161,947345735,"+34.3587477","-119.1331453",5716181204.4238,1997,102275914.47225,1.7892349947391
"359","06","111","00277320","06111","Ventura","Ventura County","06","H1","G4020","348","37100",NA,"A",4767622161,947345735,"+34.3587477","-119.1331453",5716181204.4238,1998,51962380.624379,0.909040122523844
"360","06","111","00277320","06111","Ventura","Ventura County","06","H1","G4020","348","37100",NA,"A",4767622161,947345735,"+34.3587477","-119.1331453",5716181204.4238,1999,54325439.2837198,0.950379936200709
"361","06","111","00277320","06111","Ventura","Ventura County","06","H1","G4020","348","37100",NA,"A",4767622161,947345735,"+34.3587477","-119.1331453",5716181204.4238,2000,4782543.83029944,0.0836667638632273
"362","06","111","00277320","06111","Ventura","Ventura County","06","H1","G4020","348","37100",NA,"A",4767622161,947345735,"+34.3587477","-119.1331453",5716181204.4238,2001,2616993.42237405,0.0457821984430574
"363","06","111","00277320","06111","Ventura","Ventura County","06","H1","G4020","348","37100",NA,"A",4767622161,947345735,"+34.3587477","-119.1331453",5716181204.4238,2002,87592654.6787731,1.53236315550991
"364","06","111","00277320","06111","Ventura","Ventura County","06","H1","G4020","348","37100",NA,"A",4767622161,947345735,"+34.3587477","-119.1331453",5716181204.4238,2003,623578963.331988,10.9090132210889
"365","06","111","00277320","06111","Ventura","Ventura County","06","H1","G4020","348","37100",NA,"A",4767622161,947345735,"+34.3587477","-119.1331453",5716181204.4238,2004,652396.636092594,0.0114131552650518
"366","06","111","00277320","06111","Ventura","Ventura County","06","H1","G4020","348","37100",NA,"A",4767622161,947345735,"+34.3587477","-119.1331453",5716181204.4238,2005,94903327.5143174,1.66025750619786
"367","06","111","00277320","06111","Ventura","Ventura County","06","H1","G4020","348","37100",NA,"A",4767622161,947345735,"+34.3587477","-119.1331453",5716181204.4238,2006,660934692.456243,11.5625217049582
"368","06","111","00277320","06111","Ventura","Ventura County","06","H1","G4020","348","37100",NA,"A",4767622161,947345735,"+34.3587477","-119.1331453",5716181204.4238,2007,191858719.650573,3.35641423512068
"369","06","111","00277320","06111","Ventura","Ventura County","06","H1","G4020","348","37100",NA,"A",4767622161,947345735,"+34.3587477","-119.1331453",5716181204.4238,2008,7936762.39866697,0.138847284836328
"370","06","111","00277320","06111","Ventura","Ventura County","06","H1","G4020","348","37100",NA,"A",4767622161,947345735,"+34.3587477","-119.1331453",5716181204.4238,2009,73787111.9361262,1.29084627126624
"371","06","111","00277320","06111","Ventura","Ventura County","06","H1","G4020","348","37100",NA,"A",4767622161,947345735,"+34.3587477","-119.1331453",5716181204.4238,2010,498730.742776235,0.00872489385728821
"372","06","111","00277320","06111","Ventura","Ventura County","06","H1","G4020","348","37100",NA,"A",4767622161,947345735,"+34.3587477","-119.1331453",5716181204.4238,2011,729443.938536775,0.012761035951279
"373","06","111","00277320","06111","Ventura","Ventura County","06","H1","G4020","348","37100",NA,"A",4767622161,947345735,"+34.3587477","-119.1331453",5716181204.4238,2012,5515161.91708261,0.0964833289891927
"374","06","111","00277320","06111","Ventura","Ventura County","06","H1","G4020","348","37100",NA,"A",4767622161,947345735,"+34.3587477","-119.1331453",5716181204.4238,2013,108102216.698689,1.89116147359058
"375","06","111","00277320","06111","Ventura","Ventura County","06","H1","G4020","348","37100",NA,"A",4767622161,947345735,"+34.3587477","-119.1331453",5716181204.4238,2014,198809.465539176,0.00347801195289814
"376","06","111","00277320","06111","Ventura","Ventura County","06","H1","G4020","348","37100",NA,"A",4767622161,947345735,"+34.3587477","-119.1331453",5716181204.4238,2015,8689373.32240788,0.152013608590349
"377","06","111","00277320","06111","Ventura","Ventura County","06","H1","G4020","348","37100",NA,"A",4767622161,947345735,"+34.3587477","-119.1331453",5716181204.4238,2016,10165007.4099183,0.177828641997064
"378","06","111","00277320","06111","Ventura","Ventura County","06","H1","G4020","348","37100",NA,"A",4767622161,947345735,"+34.3587477","-119.1331453",5716181204.4238,2017,950361424.24803,16.6258099640462
"379","06","111","00277320","06111","Ventura","Ventura County","06","H1","G4020","348","37100",NA,"A",4767622161,947345735,"+34.3587477","-119.1331453",5716181204.4238,2018,153572173.258689,2.6866218506131
"380","06","111","00277320","06111","Ventura","Ventura County","06","H1","G4020","348","37100",NA,"A",4767622161,947345735,"+34.3587477","-119.1331453",5716181204.4238,2019,50698239.1184861,0.886924982001101
"381","06","111","00277320","06111","Ventura","Ventura County","06","H1","G4020","348","37100",NA,"A",4767622161,947345735,"+34.3587477","-119.1331453",5716181204.4238,2020,12826738.0168348,0.224393481559123
"382","06","111","00277320","06111","Ventura","Ventura County","06","H1","G4020","348","37100",NA,"A",4767622161,947345735,"+34.3587477","-119.1331453",5716181204.4238,2021,2143261.90796512,0.0374946460113342
"383","06","111","00277320","06111","Ventura","Ventura County","06","H1","G4020","348","37100",NA,"A",4767622161,947345735,"+34.3587477","-119.1331453",5716181204.4238,2022,344814.844064088,0.00603225880588309
"384","06","111","00277320","06111","Ventura","Ventura County","06","H1","G4020","348","37100",NA,"A",4767622161,947345735,"+34.3587477","-119.1331453",5716181204.4238,NA,2742718.65875436,0.047981660494453
"385","06","037","00277283","06037","Los Angeles","Los Angeles County","06","H1","G4020","348","31080","31084","A",10513508620,1787475204,"+34.1963983","-118.2618616",12304022563.9607,1878,240716366.832216,1.95640381493846
"386","06","037","00277283","06037","Los Angeles","Los Angeles County","06","H1","G4020","348","31080","31084","A",10513508620,1787475204,"+34.1963983","-118.2618616",12304022563.9607,1895,2542496.08342566,0.0206639419767711
"387","06","037","00277283","06037","Los Angeles","Los Angeles County","06","H1","G4020","348","31080","31084","A",10513508620,1787475204,"+34.1963983","-118.2618616",12304022563.9607,1896,30486885.5044971,0.247779824411207
"388","06","037","00277283","06037","Los Angeles","Los Angeles County","06","H1","G4020","348","31080","31084","A",10513508620,1787475204,"+34.1963983","-118.2618616",12304022563.9607,1898,8453984.80213181,0.068709113285391
"389","06","037","00277283","06037","Los Angeles","Los Angeles County","06","H1","G4020","348","31080","31084","A",10513508620,1787475204,"+34.1963983","-118.2618616",12304022563.9607,1900,78857941.3492562,0.640911872026604
"390","06","037","00277283","06037","Los Angeles","Los Angeles County","06","H1","G4020","348","31080","31084","A",10513508620,1787475204,"+34.1963983","-118.2618616",12304022563.9607,1903,13229098.667798,0.107518485105407
"391","06","037","00277283","06037","Los Angeles","Los Angeles County","06","H1","G4020","348","31080","31084","A",10513508620,1787475204,"+34.1963983","-118.2618616",12304022563.9607,1905,867407.502927643,0.00704978797314903
"392","06","037","00277283","06037","Los Angeles","Los Angeles County","06","H1","G4020","348","31080","31084","A",10513508620,1787475204,"+34.1963983","-118.2618616",12304022563.9607,1906,346313.891274689,0.0028146395983462
"393","06","037","00277283","06037","Los Angeles","Los Angeles County","06","H1","G4020","348","31080","31084","A",10513508620,1787475204,"+34.1963983","-118.2618616",12304022563.9607,1907,2372419.31906611,0.019281656114766
"394","06","037","00277283","06037","Los Angeles","Los Angeles County","06","H1","G4020","348","31080","31084","A",10513508620,1787475204,"+34.1963983","-118.2618616",12304022563.9607,1908,61323.2898133012,0.0004984003361057
"395","06","037","00277283","06037","Los Angeles","Los Angeles County","06","H1","G4020","348","31080","31084","A",10513508620,1787475204,"+34.1963983","-118.2618616",12304022563.9607,1909,2405978.22561544,0.0195544035546775
"396","06","037","00277283","06037","Los Angeles","Los Angeles County","06","H1","G4020","348","31080","31084","A",10513508620,1787475204,"+34.1963983","-118.2618616",12304022563.9607,1910,10610514.2419065,0.0862361409591806
"397","06","037","00277283","06037","Los Angeles","Los Angeles County","06","H1","G4020","348","31080","31084","A",10513508620,1787475204,"+34.1963983","-118.2618616",12304022563.9607,1911,33635401.7225925,0.273369148567013
"398","06","037","00277283","06037","Los Angeles","Los Angeles County","06","H1","G4020","348","31080","31084","A",10513508620,1787475204,"+34.1963983","-118.2618616",12304022563.9607,1912,20605108.019873,0.167466435572272
"399","06","037","00277283","06037","Los Angeles","Los Angeles County","06","H1","G4020","348","31080","31084","A",10513508620,1787475204,"+34.1963983","-118.2618616",12304022563.9607,1913,113011779.708872,0.918494574610833
"400","06","037","00277283","06037","Los Angeles","Los Angeles County","06","H1","G4020","348","31080","31084","A",10513508620,1787475204,"+34.1963983","-118.2618616",12304022563.9607,1914,20012550.9836935,0.162650473693958
"401","06","037","00277283","06037","Los Angeles","Los Angeles County","06","H1","G4020","348","31080","31084","A",10513508620,1787475204,"+34.1963983","-118.2618616",12304022563.9607,1915,81494728.4195582,0.662342156769622
"402","06","037","00277283","06037","Los Angeles","Los Angeles County","06","H1","G4020","348","31080","31084","A",10513508620,1787475204,"+34.1963983","-118.2618616",12304022563.9607,1916,59285096.126047,0.481835073187342
"403","06","037","00277283","06037","Los Angeles","Los Angeles County","06","H1","G4020","348","31080","31084","A",10513508620,1787475204,"+34.1963983","-118.2618616",12304022563.9607,1917,20762006.6252847,0.168741616957839
"404","06","037","00277283","06037","Los Angeles","Los Angeles County","06","H1","G4020","348","31080","31084","A",10513508620,1787475204,"+34.1963983","-118.2618616",12304022563.9607,1918,4707394.75157133,0.0382589899124504
"405","06","037","00277283","06037","Los Angeles","Los Angeles County","06","H1","G4020","348","31080","31084","A",10513508620,1787475204,"+34.1963983","-118.2618616",12304022563.9607,1919,550444247.832213,4.47369341994301
"406","06","037","00277283","06037","Los Angeles","Los Angeles County","06","H1","G4020","348","31080","31084","A",10513508620,1787475204,"+34.1963983","-118.2618616",12304022563.9607,1920,9810301.88483066,0.0797324763818762
"407","06","037","00277283","06037","Los Angeles","Los Angeles County","06","H1","G4020","348","31080","31084","A",10513508620,1787475204,"+34.1963983","-118.2618616",12304022563.9607,1921,137520954.906873,1.11769101683609
"408","06","037","00277283","06037","Los Angeles","Los Angeles County","06","H1","G4020","348","31080","31084","A",10513508620,1787475204,"+34.1963983","-118.2618616",12304022563.9607,1922,134868369.742895,1.096132334298
"409","06","037","00277283","06037","Los Angeles","Los Angeles County","06","H1","G4020","348","31080","31084","A",10513508620,1787475204,"+34.1963983","-118.2618616",12304022563.9607,1923,38176695.3296683,0.31027816416308
"410","06","037","00277283","06037","Los Angeles","Los Angeles County","06","H1","G4020","348","31080","31084","A",10513508620,1787475204,"+34.1963983","-118.2618616",12304022563.9607,1924,304141532.489335,2.47188698580728
"411","06","037","00277283","06037","Los Angeles","Los Angeles County","06","H1","G4020","348","31080","31084","A",10513508620,1787475204,"+34.1963983","-118.2618616",12304022563.9607,1925,30831644.9182377,0.250581830112582
"412","06","037","00277283","06037","Los Angeles","Los Angeles County","06","H1","G4020","348","31080","31084","A",10513508620,1787475204,"+34.1963983","-118.2618616",12304022563.9607,1926,5747164.24443239,0.0467096367432406
"413","06","037","00277283","06037","Los Angeles","Los Angeles County","06","H1","G4020","348","31080","31084","A",10513508620,1787475204,"+34.1963983","-118.2618616",12304022563.9607,1927,170280607.06649,1.38394257797652
"414","06","037","00277283","06037","Los Angeles","Los Angeles County","06","H1","G4020","348","31080","31084","A",10513508620,1787475204,"+34.1963983","-118.2618616",12304022563.9607,1928,194872478.831854,1.58381113021239
"415","06","037","00277283","06037","Los Angeles","Los Angeles County","06","H1","G4020","348","31080","31084","A",10513508620,1787475204,"+34.1963983","-118.2618616",12304022563.9607,1929,21455686.4220075,0.174379446319066
"416","06","037","00277283","06037","Los Angeles","Los Angeles County","06","H1","G4020","348","31080","31084","A",10513508620,1787475204,"+34.1963983","-118.2618616",12304022563.9607,1930,30603680.0995086,0.24872906352715
"417","06","037","00277283","06037","Los Angeles","Los Angeles County","06","H1","G4020","348","31080","31084","A",10513508620,1787475204,"+34.1963983","-118.2618616",12304022563.9607,1931,11814588.7932226,0.0960221645547723
"418","06","037","00277283","06037","Los Angeles","Los Angeles County","06","H1","G4020","348","31080","31084","A",10513508620,1787475204,"+34.1963983","-118.2618616",12304022563.9607,1932,18341772.5029011,0.149071349695224
"419","06","037","00277283","06037","Los Angeles","Los Angeles County","06","H1","G4020","348","31080","31084","A",10513508620,1787475204,"+34.1963983","-118.2618616",12304022563.9607,1933,23069610.5375454,0.187496490823398
"420","06","037","00277283","06037","Los Angeles","Los Angeles County","06","H1","G4020","348","31080","31084","A",10513508620,1787475204,"+34.1963983","-118.2618616",12304022563.9607,1934,15269357.2513149,0.124100530309818
"421","06","037","00277283","06037","Los Angeles","Los Angeles County","06","H1","G4020","348","31080","31084","A",10513508620,1787475204,"+34.1963983","-118.2618616",12304022563.9607,1935,136717415.186985,1.11116030937264
"422","06","037","00277283","06037","Los Angeles","Los Angeles County","06","H1","G4020","348","31080","31084","A",10513508620,1787475204,"+34.1963983","-118.2618616",12304022563.9607,1936,22188307.5361003,0.180333768251461
"423","06","037","00277283","06037","Los Angeles","Los Angeles County","06","H1","G4020","348","31080","31084","A",10513508620,1787475204,"+34.1963983","-118.2618616",12304022563.9607,1937,18214897.1918301,0.148040180332429
"424","06","037","00277283","06037","Los Angeles","Los Angeles County","06","H1","G4020","348","31080","31084","A",10513508620,1787475204,"+34.1963983","-118.2618616",12304022563.9607,1938,76329579.0839502,0.620362801572916
"425","06","037","00277283","06037","Los Angeles","Los Angeles County","06","H1","G4020","348","31080","31084","A",10513508620,1787475204,"+34.1963983","-118.2618616",12304022563.9607,1939,11315673.5369516,0.0919672690628505
"426","06","037","00277283","06037","Los Angeles","Los Angeles County","06","H1","G4020","348","31080","31084","A",10513508620,1787475204,"+34.1963983","-118.2618616",12304022563.9607,1940,37073351.8803881,0.301310824875911
"427","06","037","00277283","06037","Los Angeles","Los Angeles County","06","H1","G4020","348","31080","31084","A",10513508620,1787475204,"+34.1963983","-118.2618616",12304022563.9607,1941,8631083.85288185,0.0701484722416138
"428","06","037","00277283","06037","Los Angeles","Los Angeles County","06","H1","G4020","348","31080","31084","A",10513508620,1787475204,"+34.1963983","-118.2618616",12304022563.9607,1942,84672269.5884375,0.688167378987489
"429","06","037","00277283","06037","Los Angeles","Los Angeles County","06","H1","G4020","348","31080","31084","A",10513508620,1787475204,"+34.1963983","-118.2618616",12304022563.9607,1943,104575571.025118,0.849929935364608
"430","06","037","00277283","06037","Los Angeles","Los Angeles County","06","H1","G4020","348","31080","31084","A",10513508620,1787475204,"+34.1963983","-118.2618616",12304022563.9607,1944,23281537.9191868,0.189218914368542
"431","06","037","00277283","06037","Los Angeles","Los Angeles County","06","H1","G4020","348","31080","31084","A",10513508620,1787475204,"+34.1963983","-118.2618616",12304022563.9607,1945,13513641.982695,0.10983108908039
"432","06","037","00277283","06037","Los Angeles","Los Angeles County","06","H1","G4020","348","31080","31084","A",10513508620,1787475204,"+34.1963983","-118.2618616",12304022563.9607,1946,37046378.4953958,0.301091600757521
"433","06","037","00277283","06037","Los Angeles","Los Angeles County","06","H1","G4020","348","31080","31084","A",10513508620,1787475204,"+34.1963983","-118.2618616",12304022563.9607,1947,31109135.9979304,0.25283711758666
"434","06","037","00277283","06037","Los Angeles","Los Angeles County","06","H1","G4020","348","31080","31084","A",10513508620,1787475204,"+34.1963983","-118.2618616",12304022563.9607,1948,19093957.1845291,0.155184673022761
"435","06","037","00277283","06037","Los Angeles","Los Angeles County","06","H1","G4020","348","31080","31084","A",10513508620,1787475204,"+34.1963983","-118.2618616",12304022563.9607,1949,98654402.7623867,0.801806094304087
"436","06","037","00277283","06037","Los Angeles","Los Angeles County","06","H1","G4020","348","31080","31084","A",10513508620,1787475204,"+34.1963983","-118.2618616",12304022563.9607,1950,56580802.4490638,0.459856133674469
"437","06","037","00277283","06037","Los Angeles","Los Angeles County","06","H1","G4020","348","31080","31084","A",10513508620,1787475204,"+34.1963983","-118.2618616",12304022563.9607,1951,38565895.892965,0.313441361900027
"438","06","037","00277283","06037","Los Angeles","Los Angeles County","06","H1","G4020","348","31080","31084","A",10513508620,1787475204,"+34.1963983","-118.2618616",12304022563.9607,1952,2924043.74515396,0.0237649413429937
"439","06","037","00277283","06037","Los Angeles","Los Angeles County","06","H1","G4020","348","31080","31084","A",10513508620,1787475204,"+34.1963983","-118.2618616",12304022563.9607,1953,330850410.490775,2.68896134390926
"440","06","037","00277283","06037","Los Angeles","Los Angeles County","06","H1","G4020","348","31080","31084","A",10513508620,1787475204,"+34.1963983","-118.2618616",12304022563.9607,1954,70815919.1221676,0.575550952983395
"441","06","037","00277283","06037","Los Angeles","Los Angeles County","06","H1","G4020","348","31080","31084","A",10513508620,1787475204,"+34.1963983","-118.2618616",12304022563.9607,1955,36371704.6583566,0.295608240876377
"442","06","037","00277283","06037","Los Angeles","Los Angeles County","06","H1","G4020","348","31080","31084","A",10513508620,1787475204,"+34.1963983","-118.2618616",12304022563.9607,1956,133429125.375935,1.08443498605698
"443","06","037","00277283","06037","Los Angeles","Los Angeles County","06","H1","G4020","348","31080","31084","A",10513508620,1787475204,"+34.1963983","-118.2618616",12304022563.9607,1957,177921779.48351,1.44604562092283
"444","06","037","00277283","06037","Los Angeles","Los Angeles County","06","H1","G4020","348","31080","31084","A",10513508620,1787475204,"+34.1963983","-118.2618616",12304022563.9607,1958,195729839.326732,1.59077926189796
"445","06","037","00277283","06037","Los Angeles","Los Angeles County","06","H1","G4020","348","31080","31084","A",10513508620,1787475204,"+34.1963983","-118.2618616",12304022563.9607,1959,87098046.2668583,0.707882692949332
"446","06","037","00277283","06037","Los Angeles","Los Angeles County","06","H1","G4020","348","31080","31084","A",10513508620,1787475204,"+34.1963983","-118.2618616",12304022563.9607,1960,312838986.883498,2.54257487953431
"447","06","037","00277283","06037","Los Angeles","Los Angeles County","06","H1","G4020","348","31080","31084","A",10513508620,1787475204,"+34.1963983","-118.2618616",12304022563.9607,1961,99250495.4025141,0.806650791532401
"448","06","037","00277283","06037","Los Angeles","Los Angeles County","06","H1","G4020","348","31080","31084","A",10513508620,1787475204,"+34.1963983","-118.2618616",12304022563.9607,1962,106501397.080324,0.865581938969077
"449","06","037","00277283","06037","Los Angeles","Los Angeles County","06","H1","G4020","348","31080","31084","A",10513508620,1787475204,"+34.1963983","-118.2618616",12304022563.9607,1963,15109572.7036029,0.122801893649479
"450","06","037","00277283","06037","Los Angeles","Los Angeles County","06","H1","G4020","348","31080","31084","A",10513508620,1787475204,"+34.1963983","-118.2618616",12304022563.9607,1964,111969039.677323,0.910019784954624
"451","06","037","00277283","06037","Los Angeles","Los Angeles County","06","H1","G4020","348","31080","31084","A",10513508620,1787475204,"+34.1963983","-118.2618616",12304022563.9607,1965,5756577.11652015,0.046786139139419
"452","06","037","00277283","06037","Los Angeles","Los Angeles County","06","H1","G4020","348","31080","31084","A",10513508620,1787475204,"+34.1963983","-118.2618616",12304022563.9607,1966,17641590.4260938,0.143380673551162
"453","06","037","00277283","06037","Los Angeles","Los Angeles County","06","H1","G4020","348","31080","31084","A",10513508620,1787475204,"+34.1963983","-118.2618616",12304022563.9607,1967,72429338.234228,0.588663893110685
"454","06","037","00277283","06037","Los Angeles","Los Angeles County","06","H1","G4020","348","31080","31084","A",10513508620,1787475204,"+34.1963983","-118.2618616",12304022563.9607,1968,322052689.831445,2.61745854379981
"455","06","037","00277283","06037","Los Angeles","Los Angeles County","06","H1","G4020","348","31080","31084","A",10513508620,1787475204,"+34.1963983","-118.2618616",12304022563.9607,1969,36235673.91486,0.294502661438518
"456","06","037","00277283","06037","Los Angeles","Los Angeles County","06","H1","G4020","348","31080","31084","A",10513508620,1787475204,"+34.1963983","-118.2618616",12304022563.9607,1970,467000910.78696,3.79551409597409
"457","06","037","00277283","06037","Los Angeles","Los Angeles County","06","H1","G4020","348","31080","31084","A",10513508620,1787475204,"+34.1963983","-118.2618616",12304022563.9607,1971,11791109.3166019,0.0958313369087836
"458","06","037","00277283","06037","Los Angeles","Los Angeles County","06","H1","G4020","348","31080","31084","A",10513508620,1787475204,"+34.1963983","-118.2618616",12304022563.9607,1972,11836583.8198352,0.0962009274471376
"459","06","037","00277283","06037","Los Angeles","Los Angeles County","06","H1","G4020","348","31080","31084","A",10513508620,1787475204,"+34.1963983","-118.2618616",12304022563.9607,1973,17068664.6246561,0.138724263028023
"460","06","037","00277283","06037","Los Angeles","Los Angeles County","06","H1","G4020","348","31080","31084","A",10513508620,1787475204,"+34.1963983","-118.2618616",12304022563.9607,1974,53709712.4083024,0.436521569503797
"461","06","037","00277283","06037","Los Angeles","Los Angeles County","06","H1","G4020","348","31080","31084","A",10513508620,1787475204,"+34.1963983","-118.2618616",12304022563.9607,1975,302343218.937089,2.45727133029382
"462","06","037","00277283","06037","Los Angeles","Los Angeles County","06","H1","G4020","348","31080","31084","A",10513508620,1787475204,"+34.1963983","-118.2618616",12304022563.9607,1976,15077641.3406363,0.122542373945247
"463","06","037","00277283","06037","Los Angeles","Los Angeles County","06","H1","G4020","348","31080","31084","A",10513508620,1787475204,"+34.1963983","-118.2618616",12304022563.9607,1977,43902007.8953301,0.356810203062551
"464","06","037","00277283","06037","Los Angeles","Los Angeles County","06","H1","G4020","348","31080","31084","A",10513508620,1787475204,"+34.1963983","-118.2618616",12304022563.9607,1978,140922718.64204,1.1453385907696
"465","06","037","00277283","06037","Los Angeles","Los Angeles County","06","H1","G4020","348","31080","31084","A",10513508620,1787475204,"+34.1963983","-118.2618616",12304022563.9607,1979,247352211.667332,2.01033613504452
"466","06","037","00277283","06037","Los Angeles","Los Angeles County","06","H1","G4020","348","31080","31084","A",10513508620,1787475204,"+34.1963983","-118.2618616",12304022563.9607,1980,203410139.117045,1.65320030957068
"467","06","037","00277283","06037","Los Angeles","Los Angeles County","06","H1","G4020","348","31080","31084","A",10513508620,1787475204,"+34.1963983","-118.2618616",12304022563.9607,1981,82218325.4277958,0.668223135973588
"468","06","037","00277283","06037","Los Angeles","Los Angeles County","06","H1","G4020","348","31080","31084","A",10513508620,1787475204,"+34.1963983","-118.2618616",12304022563.9607,1982,122523277.556374,0.99579854408958
"469","06","037","00277283","06037","Los Angeles","Los Angeles County","06","H1","G4020","348","31080","31084","A",10513508620,1787475204,"+34.1963983","-118.2618616",12304022563.9607,1983,27912762.9317802,0.226858840567625
"470","06","037","00277283","06037","Los Angeles","Los Angeles County","06","H1","G4020","348","31080","31084","A",10513508620,1787475204,"+34.1963983","-118.2618616",12304022563.9607,1984,34174322.8779533,0.277749188936407
"471","06","037","00277283","06037","Los Angeles","Los Angeles County","06","H1","G4020","348","31080","31084","A",10513508620,1787475204,"+34.1963983","-118.2618616",12304022563.9607,1985,66687803.601119,0.542000010601835
"472","06","037","00277283","06037","Los Angeles","Los Angeles County","06","H1","G4020","348","31080","31084","A",10513508620,1787475204,"+34.1963983","-118.2618616",12304022563.9607,1986,43948847.4912532,0.357190888287074
"473","06","037","00277283","06037","Los Angeles","Los Angeles County","06","H1","G4020","348","31080","31084","A",10513508620,1787475204,"+34.1963983","-118.2618616",12304022563.9607,1987,46016141.9109313,0.373992665176962
"474","06","037","00277283","06037","Los Angeles","Los Angeles County","06","H1","G4020","348","31080","31084","A",10513508620,1787475204,"+34.1963983","-118.2618616",12304022563.9607,1988,75277898.6888265,0.611815349797233
"475","06","037","00277283","06037","Los Angeles","Los Angeles County","06","H1","G4020","348","31080","31084","A",10513508620,1787475204,"+34.1963983","-118.2618616",12304022563.9607,1989,28615923.0030261,0.232573720133154
"476","06","037","00277283","06037","Los Angeles","Los Angeles County","06","H1","G4020","348","31080","31084","A",10513508620,1787475204,"+34.1963983","-118.2618616",12304022563.9607,1990,9288224.54734875,0.0754893328508239
"477","06","037","00277283","06037","Los Angeles","Los Angeles County","06","H1","G4020","348","31080","31084","A",10513508620,1787475204,"+34.1963983","-118.2618616",12304022563.9607,1991,4301169.27533002,0.0349574235009
"478","06","037","00277283","06037","Los Angeles","Los Angeles County","06","H1","G4020","348","31080","31084","A",10513508620,1787475204,"+34.1963983","-118.2618616",12304022563.9607,1992,8581005.17349564,0.0697414616145942
"479","06","037","00277283","06037","Los Angeles","Los Angeles County","06","H1","G4020","348","31080","31084","A",10513508620,1787475204,"+34.1963983","-118.2618616",12304022563.9607,1993,125299844.711726,1.01836488075646
"480","06","037","00277283","06037","Los Angeles","Los Angeles County","06","H1","G4020","348","31080","31084","A",10513508620,1787475204,"+34.1963983","-118.2618616",12304022563.9607,1994,34642215.7007696,0.281551951979014
"481","06","037","00277283","06037","Los Angeles","Los Angeles County","06","H1","G4020","348","31080","31084","A",10513508620,1787475204,"+34.1963983","-118.2618616",12304022563.9607,1995,24777602.941288,0.2013780681276
"482","06","037","00277283","06037","Los Angeles","Los Angeles County","06","H1","G4020","348","31080","31084","A",10513508620,1787475204,"+34.1963983","-118.2618616",12304022563.9607,1996,159928115.988102,1.29980350049537
